case_id,operator_id,experience_level,timestamp,phase,phase_key,ui_element,screen,action,dwell_time_s,phase_duration_s
PROC_0002,OP_002,expert,2024-01-17 11:36:01.370979846,Phase A,A,SystemCheck.RunDiagnostics,SystemCheck,RunDiagnostics,0.57,207.0
PROC_0002,OP_002,expert,2024-01-17 11:36:29.367884843,Phase A,A,ProcedureSetup.SelectProtocol,ProcedureSetup,SelectProtocol,1.9,207.0
PROC_0002,OP_002,expert,2024-01-17 11:36:35.215283771,Phase A,A,SystemCheck.RunDiagnostics,SystemCheck,RunDiagnostics,8.95,207.0
PROC_0002,OP_002,expert,2024-01-17 11:36:49.747985531,Phase A,A,ProcedureSetup.SelectProtocol,ProcedureSetup,SelectProtocol,14.43,207.0
PROC_0002,OP_002,expert,2024-01-17 11:37:09.186020555,Phase A,A,SystemCheck.Confirm,SystemCheck,Confirm,8.74,207.0
PROC_0002,OP_002,expert,2024-01-17 11:37:20.603997656,Phase A,A,SystemCheck.Confirm,SystemCheck,Confirm,3.08,207.0
PROC_0002,OP_002,expert,2024-01-17 11:37:33.263847727,Phase A,A,SystemCheck.Confirm,SystemCheck,Confirm,1.41,207.0
PROC_0002,OP_002,expert,2024-01-17 11:37:42.348242969,Phase A,A,SystemCheck.Confirm,SystemCheck,Confirm,1.4,207.0
PROC_0002,OP_002,expert,2024-01-17 11:37:49.973783492,Phase A,A,PatientDemographics.Confirm,PatientDemographics,Confirm,8.7,207.0
PROC_0002,OP_002,expert,2024-01-17 11:37:54.612719572,Phase A,A,PatientDemographics.Confirm,PatientDemographics,Confirm,4.61,207.0
PROC_0002,OP_002,expert,2024-01-17 11:37:58.392518402,Phase A,A,ProcedureSetup.SelectProtocol,ProcedureSetup,SelectProtocol,2.08,207.0
PROC_0002,OP_002,expert,2024-01-17 11:37:58.980033508,Phase A,A,PatientDemographics.Load,PatientDemographics,Load,2.38,207.0
PROC_0002,OP_002,expert,2024-01-17 11:38:04.201852934,Phase A,A,PatientDemographics.Confirm,PatientDemographics,Confirm,1.55,207.0
PROC_0002,OP_002,expert,2024-01-17 11:38:10.348819309,Phase A,A,ProcedureSetup.ConfirmProtocol,ProcedureSetup,ConfirmProtocol,0.3,207.0
PROC_0002,OP_002,expert,2024-01-17 11:38:21.279357449,Phase A,A,ProcedureSetup.ConfirmProtocol,ProcedureSetup,ConfirmProtocol,11.18,207.0
PROC_0002,OP_002,expert,2024-01-17 11:38:21.838789403,Phase A,A,PatientDemographics.Load,PatientDemographics,Load,0.31,207.0
PROC_0002,OP_002,expert,2024-01-17 11:38:26.679973025,Phase A,A,CatheterConfig.Confirm,CatheterConfig,Confirm,3.12,207.0
PROC_0002,OP_002,expert,2024-01-17 11:38:58.164277429,Phase A,A,PatientDemographics.Load,PatientDemographics,Load,0.81,207.0
PROC_0002,OP_002,expert,2024-01-17 11:39:05.684424327,Phase A,A,CatheterConfig.SelectType,CatheterConfig,SelectType,0.73,207.0
PROC_0002,OP_002,expert,2024-01-17 11:39:08.592734948,Phase A,A,PatientDemographics.Load,PatientDemographics,Load,2.87,207.0
PROC_0002,OP_002,expert,2024-01-17 11:39:10.583987818,Phase A,A,PatientDemographics.Load,PatientDemographics,Load,2.08,207.0
PROC_0002,OP_002,expert,2024-01-17 11:39:13.723375838,Phase A,A,ProcedureSetup.SelectProtocol,ProcedureSetup,SelectProtocol,1.76,207.0
PROC_0002,OP_002,expert,2024-01-17 11:39:48.608743466,Phase B,B,ImagingPanel.Rotate,ImagingPanel,Rotate,2.77,383.1
PROC_0002,OP_002,expert,2024-01-17 11:39:51.178919270,Phase B,B,ImagingPanel.Contrast,ImagingPanel,Contrast,10.22,383.1
PROC_0002,OP_002,expert,2024-01-17 11:39:53.353414527,Phase B,B,AnatomyMap.MarkPoint,AnatomyMap,MarkPoint,6.99,383.1
PROC_0002,OP_002,expert,2024-01-17 11:39:53.792407029,Phase B,B,ImagingPanel.Contrast,ImagingPanel,Contrast,5.54,383.1
PROC_0002,OP_002,expert,2024-01-17 11:39:54.008403335,Phase B,B,ImagingPanel.Contrast,ImagingPanel,Contrast,1.08,383.1
PROC_0002,OP_002,expert,2024-01-17 11:40:16.387167010,Phase B,B,ImagingPanel.ToggleOverlay,ImagingPanel,ToggleOverlay,1.03,383.1
PROC_0002,OP_002,expert,2024-01-17 11:40:21.725065904,Phase B,B,ImagingPanel.Zoom,ImagingPanel,Zoom,14.34,383.1
PROC_0002,OP_002,expert,2024-01-17 11:40:23.513139623,Phase B,B,ImagingPanel.ToggleOverlay,ImagingPanel,ToggleOverlay,1.1,383.1
PROC_0002,OP_002,expert,2024-01-17 11:40:43.452021818,Phase B,B,ImagingPanel.Zoom,ImagingPanel,Zoom,0.43,383.1
PROC_0002,OP_002,expert,2024-01-17 11:40:52.030774565,Phase B,B,ImagingPanel.ToggleOverlay,ImagingPanel,ToggleOverlay,2.78,383.1
PROC_0002,OP_002,expert,2024-01-17 11:40:53.138275256,Phase B,B,AnatomyMap.SelectRegion,AnatomyMap,SelectRegion,0.8,383.1
PROC_0002,OP_002,expert,2024-01-17 11:41:02.160214636,Phase B,B,ImagingPanel.Zoom,ImagingPanel,Zoom,7.93,383.1
PROC_0002,OP_002,expert,2024-01-17 11:41:03.272001126,Phase B,B,Navigation.ForwardStep,Navigation,ForwardStep,3.16,383.1
PROC_0002,OP_002,expert,2024-01-17 11:41:08.668533926,Phase B,B,AnatomyMap.SelectRegion,AnatomyMap,SelectRegion,8.47,383.1
PROC_0002,OP_002,expert,2024-01-17 11:41:12.155896665,Phase B,B,ImagingPanel.Contrast,ImagingPanel,Contrast,2.52,383.1
PROC_0002,OP_002,expert,2024-01-17 11:41:14.879077491,Phase B,B,ImagingPanel.Zoom,ImagingPanel,Zoom,4.62,383.1
PROC_0002,OP_002,expert,2024-01-17 11:41:16.790599047,Phase B,B,ImagingPanel.Zoom,ImagingPanel,Zoom,0.97,383.1
PROC_0002,OP_002,expert,2024-01-17 11:41:23.016706045,Phase B,B,ImagingPanel.Rotate,ImagingPanel,Rotate,1.51,383.1
PROC_0002,OP_002,expert,2024-01-17 11:41:26.326905615,Phase B,B,AnatomyMap.MarkPoint,AnatomyMap,MarkPoint,2.88,383.1
PROC_0002,OP_002,expert,2024-01-17 11:41:27.354051334,Phase B,B,ImagingPanel.Contrast,ImagingPanel,Contrast,9.52,383.1
PROC_0002,OP_002,expert,2024-01-17 11:41:35.937015453,Phase B,B,AnatomyMap.MarkPoint,AnatomyMap,MarkPoint,0.3,383.1
PROC_0002,OP_002,expert,2024-01-17 11:41:54.583114168,Phase B,B,ImagingPanel.Pan,ImagingPanel,Pan,0.3,383.1
PROC_0002,OP_002,expert,2024-01-17 11:42:06.648181924,Phase B,B,ImagingPanel.Contrast,ImagingPanel,Contrast,1.4,383.1
PROC_0002,OP_002,expert,2024-01-17 11:42:09.093644986,Phase B,B,AnatomyMap.ClearMark,AnatomyMap,ClearMark,0.3,383.1
PROC_0002,OP_002,expert,2024-01-17 11:42:15.794769169,Phase B,B,AnatomyMap.MarkPoint,AnatomyMap,MarkPoint,4.02,383.1
PROC_0002,OP_002,expert,2024-01-17 11:42:20.220001889,Phase B,B,ImagingPanel.Contrast,ImagingPanel,Contrast,5.89,383.1
PROC_0002,OP_002,expert,2024-01-17 11:42:25.081886198,Phase B,B,AnatomyMap.ClearMark,AnatomyMap,ClearMark,1.09,383.1
PROC_0002,OP_002,expert,2024-01-17 11:43:26.999908990,Phase B,B,ImagingPanel.ToggleOverlay,ImagingPanel,ToggleOverlay,0.33,383.1
PROC_0002,OP_002,expert,2024-01-17 11:43:29.778793730,Phase B,B,Navigation.BackStep,Navigation,BackStep,10.34,383.1
PROC_0002,OP_002,expert,2024-01-17 11:43:42.748781185,Phase B,B,ImagingPanel.Contrast,ImagingPanel,Contrast,2.69,383.1
PROC_0002,OP_002,expert,2024-01-17 11:43:50.353872330,Phase B,B,Navigation.ForwardStep,Navigation,ForwardStep,5.66,383.1
PROC_0002,OP_002,expert,2024-01-17 11:43:53.704819027,Phase B,B,AnatomyMap.SelectRegion,AnatomyMap,SelectRegion,6.52,383.1
PROC_0002,OP_002,expert,2024-01-17 11:43:56.071644581,Phase B,B,ImagingPanel.Pan,ImagingPanel,Pan,0.86,383.1
PROC_0002,OP_002,expert,2024-01-17 11:43:59.581442581,Phase B,B,SegmentationTool.Erase,SegmentationTool,Erase,0.3,383.1
PROC_0002,OP_002,expert,2024-01-17 11:44:01.040196818,Phase B,B,AnatomyMap.MarkPoint,AnatomyMap,MarkPoint,0.69,383.1
PROC_0002,OP_002,expert,2024-01-17 11:44:17.927742046,Phase B,B,ImagingPanel.ToggleOverlay,ImagingPanel,ToggleOverlay,0.3,383.1
PROC_0002,OP_002,expert,2024-01-17 11:44:20.339341935,Phase B,B,AnatomyMap.MarkPoint,AnatomyMap,MarkPoint,8.9,383.1
PROC_0002,OP_002,expert,2024-01-17 11:44:50.087955934,Phase B,B,SegmentationTool.Erase,SegmentationTool,Erase,2.22,383.1
PROC_0002,OP_002,expert,2024-01-17 11:44:56.803008257,Phase B,B,Navigation.ForwardStep,Navigation,ForwardStep,1.32,383.1
PROC_0002,OP_002,expert,2024-01-17 11:45:01.697811149,Phase B,B,Navigation.ForwardStep,Navigation,ForwardStep,3.13,383.1
PROC_0002,OP_002,expert,2024-01-17 11:45:11.458299324,Phase B,B,ImagingPanel.Pan,ImagingPanel,Pan,0.3,383.1
PROC_0002,OP_002,expert,2024-01-17 11:45:13.791149731,Phase B,B,AnatomyMap.MarkPoint,AnatomyMap,MarkPoint,4.45,383.1
PROC_0002,OP_002,expert,2024-01-17 11:45:25.624097414,Phase B,B,ImagingPanel.Zoom,ImagingPanel,Zoom,2.67,383.1
PROC_0002,OP_002,expert,2024-01-17 11:45:27.027874701,Phase B,B,AnatomyMap.ClearMark,AnatomyMap,ClearMark,3.39,383.1
PROC_0002,OP_002,expert,2024-01-17 11:45:46.099240398,Phase B,B,Navigation.BackStep,Navigation,BackStep,0.91,383.1
PROC_0002,OP_002,expert,2024-01-17 11:46:18.796575798,Phase C,C,WaveformViewer.Resume,WaveformViewer,Resume,0.66,360.5
PROC_0002,OP_002,expert,2024-01-17 11:46:27.527274424,Phase C,C,EnergyControl.DeliverEnergy,EnergyControl,DeliverEnergy,4.1,360.5
PROC_0002,OP_002,expert,2024-01-17 11:46:33.204741564,Phase C,C,EnergyControl.SetPower,EnergyControl,SetPower,0.88,360.5
PROC_0002,OP_002,expert,2024-01-17 11:46:44.584676221,Phase C,C,EnergyControl.SetDuration,EnergyControl,SetDuration,3.1,360.5
PROC_0002,OP_002,expert,2024-01-17 11:46:52.177629573,Phase C,C,EnergyControl.Abort,EnergyControl,Abort,7.23,360.5
PROC_0002,OP_002,expert,2024-01-17 11:47:12.566648883,Phase C,C,EnergyControl.SetDuration,EnergyControl,SetDuration,7.57,360.5
PROC_0002,OP_002,expert,2024-01-17 11:47:15.989132489,Phase C,C,WaveformViewer.Pause,WaveformViewer,Pause,5.71,360.5
PROC_0002,OP_002,expert,2024-01-17 11:47:19.561630197,Phase C,C,ContactSensor.CheckForce,ContactSensor,CheckForce,0.31,360.5
PROC_0002,OP_002,expert,2024-01-17 11:47:31.030712994,Phase C,C,EnergyControl.DeliverEnergy,EnergyControl,DeliverEnergy,1.04,360.5
PROC_0002,OP_002,expert,2024-01-17 11:47:31.835433196,Phase C,C,ContactSensor.Confirm,ContactSensor,Confirm,0.3,360.5
PROC_0002,OP_002,expert,2024-01-17 11:47:35.506477825,Phase C,C,EnergyControl.SetDuration,EnergyControl,SetDuration,0.3,360.5
PROC_0002,OP_002,expert,2024-01-17 11:47:35.867644870,Phase C,C,LesionMap.ReviewLesion,LesionMap,ReviewLesion,2.26,360.5
PROC_0002,OP_002,expert,2024-01-17 11:47:36.565563375,Phase C,C,EnergyControl.Abort,EnergyControl,Abort,1.47,360.5
PROC_0002,OP_002,expert,2024-01-17 11:47:38.429057010,Phase C,C,ContactSensor.CheckForce,ContactSensor,CheckForce,1.07,360.5
PROC_0002,OP_002,expert,2024-01-17 11:47:55.898866588,Phase C,C,LesionMap.ReviewLesion,LesionMap,ReviewLesion,3.7,360.5
PROC_0002,OP_002,expert,2024-01-17 11:47:59.168159169,Phase C,C,LesionMap.ReviewLesion,LesionMap,ReviewLesion,4.25,360.5
PROC_0002,OP_002,expert,2024-01-17 11:48:18.568476019,Phase C,C,LesionMap.MarkLesion,LesionMap,MarkLesion,3.93,360.5
PROC_0002,OP_002,expert,2024-01-17 11:48:18.779921258,Phase C,C,ContactSensor.CheckForce,ContactSensor,CheckForce,0.6,360.5
PROC_0002,OP_002,expert,2024-01-17 11:48:20.189544276,Phase C,C,LesionMap.ReviewLesion,LesionMap,ReviewLesion,0.3,360.5
PROC_0002,OP_002,expert,2024-01-17 11:48:30.897592350,Phase C,C,LesionMap.MarkLesion,LesionMap,MarkLesion,1.41,360.5
PROC_0002,OP_002,expert,2024-01-17 11:48:37.243681258,Phase C,C,ContactSensor.Confirm,ContactSensor,Confirm,5.87,360.5
PROC_0002,OP_002,expert,2024-01-17 11:48:42.885235085,Phase C,C,LesionMap.MarkLesion,LesionMap,MarkLesion,0.3,360.5
PROC_0002,OP_002,expert,2024-01-17 11:48:42.952287754,Phase C,C,EnergyControl.SetDuration,EnergyControl,SetDuration,13.69,360.5
PROC_0002,OP_002,expert,2024-01-17 11:48:44.246511292,Phase C,C,ContactSensor.CheckForce,ContactSensor,CheckForce,3.46,360.5
PROC_0002,OP_002,expert,2024-01-17 11:48:46.559435878,Phase C,C,EnergyControl.Abort,EnergyControl,Abort,0.39,360.5
PROC_0002,OP_002,expert,2024-01-17 11:49:00.844905125,Phase C,C,ContactSensor.Confirm,ContactSensor,Confirm,11.36,360.5
PROC_0002,OP_002,expert,2024-01-17 11:49:05.341644897,Phase C,C,EnergyControl.SetDuration,EnergyControl,SetDuration,9.26,360.5
PROC_0002,OP_002,expert,2024-01-17 11:49:17.170227609,Phase C,C,EnergyControl.SetPower,EnergyControl,SetPower,4.01,360.5
PROC_0002,OP_002,expert,2024-01-17 11:49:51.433788756,Phase C,C,EnergyControl.SetPower,EnergyControl,SetPower,4.24,360.5
PROC_0002,OP_002,expert,2024-01-17 11:49:53.479399702,Phase C,C,EnergyControl.SetPower,EnergyControl,SetPower,1.46,360.5
PROC_0002,OP_002,expert,2024-01-17 11:49:58.560113914,Phase C,C,EnergyControl.SetPower,EnergyControl,SetPower,7.07,360.5
PROC_0002,OP_002,expert,2024-01-17 11:50:06.541698029,Phase C,C,WaveformViewer.Resume,WaveformViewer,Resume,4.77,360.5
PROC_0002,OP_002,expert,2024-01-17 11:50:17.356501889,Phase C,C,EnergyControl.SetPower,EnergyControl,SetPower,0.3,360.5
PROC_0002,OP_002,expert,2024-01-17 11:50:38.241256267,Phase C,C,EnergyControl.SetPower,EnergyControl,SetPower,2.31,360.5
PROC_0002,OP_002,expert,2024-01-17 11:50:48.913795701,Phase C,C,ContactSensor.Confirm,ContactSensor,Confirm,2.03,360.5
PROC_0002,OP_002,expert,2024-01-17 11:50:49.304967882,Phase C,C,EnergyControl.SetDuration,EnergyControl,SetDuration,1.91,360.5
PROC_0002,OP_002,expert,2024-01-17 11:50:53.382444823,Phase C,C,EnergyControl.DeliverEnergy,EnergyControl,DeliverEnergy,5.46,360.5
PROC_0002,OP_002,expert,2024-01-17 11:50:55.819524119,Phase C,C,ContactSensor.CheckForce,ContactSensor,CheckForce,0.3,360.5
PROC_0002,OP_002,expert,2024-01-17 11:51:00.303326885,Phase C,C,ContactSensor.CheckForce,ContactSensor,CheckForce,1.1,360.5
PROC_0002,OP_002,expert,2024-01-17 11:51:27.301510106,Phase C,C,WaveformViewer.Pause,WaveformViewer,Pause,1.95,360.5
PROC_0002,OP_002,expert,2024-01-17 11:51:29.262983310,Phase C,C,WaveformViewer.Pause,WaveformViewer,Pause,3.51,360.5
PROC_0002,OP_002,expert,2024-01-17 11:51:30.945578905,Phase C,C,EnergyControl.DeliverEnergy,EnergyControl,DeliverEnergy,14.24,360.5
PROC_0002,OP_002,expert,2024-01-17 11:51:46.794843226,Phase C,C,EnergyControl.DeliverEnergy,EnergyControl,DeliverEnergy,0.9,360.5
PROC_0002,OP_002,expert,2024-01-17 11:51:50.873890305,Phase C,C,EnergyControl.DeliverEnergy,EnergyControl,DeliverEnergy,3.63,360.5
PROC_0002,OP_002,expert,2024-01-17 11:51:52.194737711,Phase C,C,EnergyControl.DeliverEnergy,EnergyControl,DeliverEnergy,2.21,360.5
PROC_0002,OP_002,expert,2024-01-17 11:51:52.915798862,Phase C,C,WaveformViewer.Resume,WaveformViewer,Resume,6.99,360.5
PROC_0002,OP_002,expert,2024-01-17 11:51:54.800837634,Phase C,C,ContactSensor.Confirm,ContactSensor,Confirm,6.42,360.5
PROC_0002,OP_002,expert,2024-01-17 11:52:01.701058083,Phase C,C,ContactSensor.Confirm,ContactSensor,Confirm,0.48,360.5
PROC_0002,OP_002,expert,2024-01-17 11:52:07.101438545,Phase C,C,EnergyControl.SetPower,EnergyControl,SetPower,3.3,360.5
PROC_0002,OP_002,expert,2024-01-17 11:52:08.413217898,Phase C,C,LesionMap.MarkLesion,LesionMap,MarkLesion,0.43,360.5
PROC_0002,OP_002,expert,2024-01-17 11:52:09.655537347,Phase C,C,EnergyControl.SetPower,EnergyControl,SetPower,1.94,360.5
PROC_0002,OP_002,expert,2024-01-17 11:52:12.094398723,Phase C,C,EnergyControl.SetDuration,EnergyControl,SetDuration,0.3,360.5
PROC_0002,OP_002,expert,2024-01-17 11:52:38.553094078,Phase D,D,ContactSensor.CheckForce,ContactSensor,CheckForce,12.68,630.9
PROC_0002,OP_002,expert,2024-01-17 11:52:39.720114054,Phase D,D,LesionMap.ReviewLesion,LesionMap,ReviewLesion,3.93,630.9
PROC_0002,OP_002,expert,2024-01-17 11:52:52.316942937,Phase D,D,LesionMap.ReviewLesion,LesionMap,ReviewLesion,1.03,630.9
PROC_0002,OP_002,expert,2024-01-17 11:52:53.337128324,Phase D,D,LesionMap.MarkLesion,LesionMap,MarkLesion,4.48,630.9
PROC_0002,OP_002,expert,2024-01-17 11:52:57.384973805,Phase D,D,OutcomeTracker.RecordResult,OutcomeTracker,RecordResult,1.46,630.9
PROC_0002,OP_002,expert,2024-01-17 11:53:05.178466873,Phase D,D,EnergyControl.DeliverEnergy,EnergyControl,DeliverEnergy,0.3,630.9
PROC_0002,OP_002,expert,2024-01-17 11:53:10.466135752,Phase D,D,WaveformViewer.Zoom,WaveformViewer,Zoom,1.99,630.9
PROC_0002,OP_002,expert,2024-01-17 11:53:18.097067773,Phase D,D,LesionMap.DeleteLesion,LesionMap,DeleteLesion,7.12,630.9
PROC_0002,OP_002,expert,2024-01-17 11:53:21.965662499,Phase D,D,WaveformViewer.Zoom,WaveformViewer,Zoom,1.12,630.9
PROC_0002,OP_002,expert,2024-01-17 11:53:22.934985915,Phase D,D,LesionMap.ReviewLesion,LesionMap,ReviewLesion,0.82,630.9
PROC_0002,OP_002,expert,2024-01-17 11:53:23.890925119,Phase D,D,LesionMap.ReviewLesion,LesionMap,ReviewLesion,4.55,630.9
PROC_0002,OP_002,expert,2024-01-17 11:53:27.825708925,Phase D,D,EnergyControl.SetPower,EnergyControl,SetPower,8.26,630.9
PROC_0002,OP_002,expert,2024-01-17 11:53:38.363027376,Phase D,D,EnergyControl.SetDuration,EnergyControl,SetDuration,12.25,630.9
PROC_0002,OP_002,expert,2024-01-17 11:53:38.591636068,Phase D,D,EnergyControl.SetDuration,EnergyControl,SetDuration,2.34,630.9
PROC_0002,OP_002,expert,2024-01-17 11:53:56.122291563,Phase D,D,EnergyControl.SetDuration,EnergyControl,SetDuration,2.03,630.9
PROC_0002,OP_002,expert,2024-01-17 11:54:02.292619348,Phase D,D,LesionMap.MarkLesion,LesionMap,MarkLesion,3.1,630.9
PROC_0002,OP_002,expert,2024-01-17 11:54:13.049371520,Phase D,D,EnergyControl.SetPower,EnergyControl,SetPower,12.02,630.9
PROC_0002,OP_002,expert,2024-01-17 11:54:18.057604199,Phase D,D,EnergyControl.SetDuration,EnergyControl,SetDuration,1.36,630.9
PROC_0002,OP_002,expert,2024-01-17 11:54:27.291423641,Phase D,D,OutcomeTracker.RecordResult,OutcomeTracker,RecordResult,12.06,630.9
PROC_0002,OP_002,expert,2024-01-17 11:54:38.668497270,Phase D,D,LesionMap.MarkLesion,LesionMap,MarkLesion,0.3,630.9
PROC_0002,OP_002,expert,2024-01-17 11:54:50.696317656,Phase D,D,EnergyControl.SetPower,EnergyControl,SetPower,1.42,630.9
PROC_0002,OP_002,expert,2024-01-17 11:54:56.526554057,Phase D,D,OutcomeTracker.FlagAnomaly,OutcomeTracker,FlagAnomaly,0.99,630.9
PROC_0002,OP_002,expert,2024-01-17 11:55:05.101018164,Phase D,D,LesionMap.ReviewLesion,LesionMap,ReviewLesion,0.63,630.9
PROC_0002,OP_002,expert,2024-01-17 11:55:08.292381948,Phase D,D,LesionMap.ReviewLesion,LesionMap,ReviewLesion,4.59,630.9
PROC_0002,OP_002,expert,2024-01-17 11:55:36.406052564,Phase D,D,LesionMap.DeleteLesion,LesionMap,DeleteLesion,6.41,630.9
PROC_0002,OP_002,expert,2024-01-17 11:55:48.203986749,Phase D,D,OutcomeTracker.FlagAnomaly,OutcomeTracker,FlagAnomaly,6.98,630.9
PROC_0002,OP_002,expert,2024-01-17 11:55:58.361492587,Phase D,D,EnergyControl.SetDuration,EnergyControl,SetDuration,1.08,630.9
PROC_0002,OP_002,expert,2024-01-17 11:56:04.944884576,Phase D,D,EnergyControl.SetPower,EnergyControl,SetPower,9.5,630.9
PROC_0002,OP_002,expert,2024-01-17 11:56:06.556523670,Phase D,D,EnergyControl.SetPower,EnergyControl,SetPower,2.07,630.9
PROC_0002,OP_002,expert,2024-01-17 11:56:13.608224083,Phase D,D,WaveformViewer.SelectChannel,WaveformViewer,SelectChannel,2.44,630.9
PROC_0002,OP_002,expert,2024-01-17 11:56:40.022986656,Phase D,D,EnergyControl.SetPower,EnergyControl,SetPower,14.87,630.9
PROC_0002,OP_002,expert,2024-01-17 11:56:42.817814185,Phase D,D,EnergyControl.SetPower,EnergyControl,SetPower,10.45,630.9
PROC_0002,OP_002,expert,2024-01-17 11:57:17.767991934,Phase D,D,LesionMap.ReviewLesion,LesionMap,ReviewLesion,2.09,630.9
PROC_0002,OP_002,expert,2024-01-17 11:57:19.598855136,Phase D,D,LesionMap.MarkLesion,LesionMap,MarkLesion,3.79,630.9
PROC_0002,OP_002,expert,2024-01-17 11:57:35.194528517,Phase D,D,LesionMap.MarkLesion,LesionMap,MarkLesion,1.27,630.9
PROC_0002,OP_002,expert,2024-01-17 11:57:35.552965764,Phase D,D,LesionMap.DeleteLesion,LesionMap,DeleteLesion,3.86,630.9
PROC_0002,OP_002,expert,2024-01-17 11:57:46.713278693,Phase D,D,ContactSensor.CheckForce,ContactSensor,CheckForce,3.85,630.9
PROC_0002,OP_002,expert,2024-01-17 11:57:47.150155533,Phase D,D,EnergyControl.DeliverEnergy,EnergyControl,DeliverEnergy,0.67,630.9
PROC_0002,OP_002,expert,2024-01-17 11:57:59.026393826,Phase D,D,LesionMap.DeleteLesion,LesionMap,DeleteLesion,9.97,630.9
PROC_0002,OP_002,expert,2024-01-17 11:58:04.509786960,Phase D,D,LesionMap.DeleteLesion,LesionMap,DeleteLesion,3.31,630.9
PROC_0002,OP_002,expert,2024-01-17 11:58:13.906600539,Phase D,D,WaveformViewer.Zoom,WaveformViewer,Zoom,0.3,630.9
PROC_0002,OP_002,expert,2024-01-17 11:58:17.878939448,Phase D,D,WaveformViewer.SelectChannel,WaveformViewer,SelectChannel,3.89,630.9
PROC_0002,OP_002,expert,2024-01-17 11:58:22.781979420,Phase D,D,EnergyControl.SetDuration,EnergyControl,SetDuration,1.73,630.9
PROC_0002,OP_002,expert,2024-01-17 11:58:25.485583027,Phase D,D,LesionMap.ReviewLesion,LesionMap,ReviewLesion,3.7,630.9
PROC_0002,OP_002,expert,2024-01-17 11:58:30.464958788,Phase D,D,LesionMap.ReviewLesion,LesionMap,ReviewLesion,13.02,630.9
PROC_0002,OP_002,expert,2024-01-17 11:58:50.957261574,Phase D,D,EnergyControl.DeliverEnergy,EnergyControl,DeliverEnergy,5.25,630.9
PROC_0002,OP_002,expert,2024-01-17 11:59:02.399230813,Phase D,D,LesionMap.ReviewLesion,LesionMap,ReviewLesion,7.26,630.9
PROC_0002,OP_002,expert,2024-01-17 11:59:13.929106425,Phase D,D,EnergyControl.DeliverEnergy,EnergyControl,DeliverEnergy,3.8,630.9
PROC_0002,OP_002,expert,2024-01-17 11:59:18.438619170,Phase D,D,OutcomeTracker.FlagAnomaly,OutcomeTracker,FlagAnomaly,5.51,630.9
PROC_0002,OP_002,expert,2024-01-17 11:59:27.984587517,Phase D,D,EnergyControl.DeliverEnergy,EnergyControl,DeliverEnergy,0.44,630.9
PROC_0002,OP_002,expert,2024-01-17 11:59:47.390115511,Phase D,D,EnergyControl.DeliverEnergy,EnergyControl,DeliverEnergy,1.35,630.9
PROC_0002,OP_002,expert,2024-01-17 11:59:50.870884542,Phase D,D,EnergyControl.DeliverEnergy,EnergyControl,DeliverEnergy,4.1,630.9
PROC_0002,OP_002,expert,2024-01-17 11:59:55.592160672,Phase D,D,EnergyControl.DeliverEnergy,EnergyControl,DeliverEnergy,0.93,630.9
PROC_0002,OP_002,expert,2024-01-17 11:59:58.122652812,Phase D,D,EnergyControl.DeliverEnergy,EnergyControl,DeliverEnergy,0.3,630.9
PROC_0002,OP_002,expert,2024-01-17 11:59:59.753467145,Phase D,D,LesionMap.ReviewLesion,LesionMap,ReviewLesion,3.33,630.9
PROC_0002,OP_002,expert,2024-01-17 12:00:02.924764018,Phase D,D,LesionMap.MarkLesion,LesionMap,MarkLesion,6.86,630.9
PROC_0002,OP_002,expert,2024-01-17 12:00:06.151855901,Phase D,D,LesionMap.MarkLesion,LesionMap,MarkLesion,0.3,630.9
PROC_0002,OP_002,expert,2024-01-17 12:00:13.967611324,Phase D,D,EnergyControl.DeliverEnergy,EnergyControl,DeliverEnergy,1.75,630.9
PROC_0002,OP_002,expert,2024-01-17 12:00:44.417049029,Phase D,D,LesionMap.ReviewLesion,LesionMap,ReviewLesion,3.23,630.9
PROC_0002,OP_002,expert,2024-01-17 12:00:50.630109080,Phase D,D,OutcomeTracker.RecordResult,OutcomeTracker,RecordResult,4.36,630.9
